"fake1","41.585517","14.478919"
"869","-18.9994","33.3875"
"870","-19.4153","33.5131"
"871","-19.3283","33.8336"
"872","-19.2675","33.4803"
"873","-19.0939","33.653"
"874","-19.0941","33.653"
"875","-19.0898","33.7147"
"876","-19.0993","33.7582"
"877","-16.8567","33.2903"
"878","-17.0472","33.6922"
"879","-17.42","33.3494"
"880","-16.4811","33.5611"
"881","-17.1663","33.5539"
"882","-16.7897","33.5419"
"883","-17.4875","33.3639"
"884","-17.1247","33.2903"
"885","-17.4198","33.3542"
"886","-20.6703","33.5333"
"887","-21.0261","33.5356"
"888","-21.4581","32.9136"
"889","-20.8244","33.3697"
"890","-21.3703","32.6278"
"891","-21.3181","33.2828"
"892","-21.4492","33.0839"
"893","-21.0499","33.2588"
"894","-21.2906","33.4597"
"895","-20.9544","33.2725"
"896","-18.4578","33.6069"
"897","-17.8408","33.455"
"898","-17.7086","33.9717"
"899","-17.9","33.9392"
"900","-17.9038","33.975"
"901","-18.5561","33.2789"
"902","-18.8633","32.8261"
"903","-18.8622","32.7597"
"904","-19.1014","32.9958"
"905","-19.1089","32.9281"
"906","-18.9956","32.7267"
"907","-18.9531","33.2647"
"908","-18.9994","33.3875"
"909","-18.9406","32.8753"
"910","-18.9864","33.0811"
"911","-19.0314","32.9167"
"912","-18.8161","33.0386"
"913","-18.9753","32.8256"
"914","-18.6244","33.0392"
"915","-18.9294","32.7978"
"916","-18.9636","32.7725"
"917","-19.1547","33.1472"
"918","-18.9344","32.8756"
"919","-18.9498","32.8874"
"920","-18.9454","32.8855"
"921","-18.9344","32.8756"
"922","-20.4528","32.7722"
"923","-20.5778","32.7733"
"924","-20.3197","32.9939"
"925","-20.5672","32.6817"
"926","-20.2478","32.9108"
"927","-20.7344","32.5594"
"928","-20.2281","33.3294"
"929","-20.5225","32.8125"
"930","-20.5533","32.9226"
"931","-19.5458","33.5089"
"932","-19.4117","33.2932"
"933","-19.4892","33.2856"
"934","-19.3136","33.2483"
"935","-19.9758","33.3981"
"936","-19.413","33.2953"
